dtp_id,moment_date,year,month,day_of_week,hour,time_of_day,season,is_weekend,is_night,is_rush_hour,type_code,type_name_decoded,type_group,severity,dead_count,injured_count,dead_children_count,injured_children_count,vehicles_count,participant_count,area_id,district_id,source_year,place_latitude,place_longitude,road_type_code,street_name,road_name,road_loc,traffic_lane_amount,srf_code,road_sign_code
545874427,2022-12-24,2022,12,5,17,День (12–18),Зима,True,False,True,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,0,1,2,8,134,input/2022,55.764455,37.578371,,Большая Грузинская ул,,,4.0,Асфальтобетонное,
545957027,2022-12-25,2022,12,6,10,Утро (6–12),Зима,True,False,False,4,Наезд на препятствие,Наезд на препятствие,Ранение,0,3,0,0,1,3,9,16,input/2022,55.629383,37.631382,,Кавказский б-р,,,2.0,Асфальтобетонное,
546169627,2022-12-25,2022,12,6,16,День (12–18),Зима,True,False,False,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,2,2,9,16,input/2022,55.629643,37.648001,,Бехтерева ул,,,2.0,Асфальтобетонное,
546001427,2022-12-25,2022,12,6,23,Ночь (22–6),Зима,True,True,False,4,Наезд на препятствие,Наезд на препятствие,Ранение,0,1,0,0,1,2,7,76,input/2022,55.594765,37.219448,,улица Емельяна Пугачева ул,,,2.0,Асфальтобетонное,
545478627,2022-12-22,2022,12,3,7,Утро (6–12),Зима,False,False,True,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,0,1,2,2,102,input/2022,55.747266,37.494643,,Большая Филевская ул,,,4.0,Асфальтобетонное,
546157427,2022-12-26,2022,12,0,12,День (12–18),Зима,False,False,False,3,Наезд на стоящее ТС,Наезд на ТС,Ранение,0,1,0,0,2,1,2,58,input/2022,55.690897,37.443734,,Генерала Дорохова ул,,,6.0,Асфальтобетонное,
546077427,2022-12-26,2022,12,0,15,День (12–18),Зима,False,False,False,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,0,1,2,2,102,input/2022,55.745455,37.496381,,Барклая ул,,,2.0,Асфальтобетонное,
546112227,2022-12-24,2022,12,5,15,День (12–18),Зима,True,False,False,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,2,3,9,32,input/2022,55.64807,37.619762,,Варшавское ш,,,4.0,Асфальтобетонное,
545864427,2022-12-24,2022,12,5,16,День (12–18),Зима,True,False,False,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,0,1,2,11,47,input/2022,55.550461,37.529458,,Бартеневская ул,,,4.0,Асфальтобетонное,
545907827,2022-12-24,2022,12,5,23,Ночь (22–6),Зима,True,True,False,1,Столкновение ТС,Столкновение,Ранение,0,2,0,0,3,3,11,47,input/2022,55.538048,37.534125,,Южнобутовская ул,,,4.0,Асфальтобетонное,
546026027,2022-12-24,2022,12,5,7,Утро (6–12),Зима,True,False,True,1,Столкновение ТС,Столкновение,Ранение,0,1,0,1,2,3,9,13,input/2022,55.697168,37.620513,,Варшавское ш,,,5.0,Асфальтобетонное,
546141027,2022-12-26,2022,12,0,23,Ночь (22–6),Зима,False,True,False,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,3,3,4,143,input/2022,55.85342,37.499417,,Флотская ул,,,4.0,Асфальтобетонное,
546082627,2022-12-26,2022,12,0,15,День (12–18),Зима,False,False,False,3,Наезд на стоящее ТС,Наезд на ТС,Гибель,2,0,0,0,2,3,5,68,input/2022,55.909393,37.559659,,,Московская кольцевая автомобильная дорога (МКАД) внутренняя сторона,82,10.0,Асфальтобетонное,
545769827,2022-12-24,2022,12,5,2,Ночь (22–6),Зима,True,True,False,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,0,2,2,9,27,input/2022,55.613099,37.604452,,Кировоградская ул,,,5.0,Асфальтобетонное,
546145027,2022-12-26,2022,12,0,23,Ночь (22–6),Зима,False,True,False,3,Наезд на стоящее ТС,Наезд на ТС,Ранение,0,2,0,0,2,3,6,108,input/2022,55.830252,37.395133,,,Московская кольцевая автомобильная дорога (МКАД) внутренняя сторона,68.3,5.0,Асфальтобетонное,
545592627,2022-12-22,2022,12,3,21,Вечер (18–22),Зима,False,False,False,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,6,3,2,113,input/2022,55.723352,37.461662,,Кременчугская ул,,,2.0,Асфальтобетонное,
545607427,2022-12-22,2022,12,3,21,Вечер (18–22),Зима,False,False,False,8,Наезд на животное,Прочее,Ранение,0,1,0,0,1,2,2,113,input/2022,55.71491,37.453036,,Аминьевское ш,,,9.0,Асфальтобетонное,
546126627,2022-12-26,2022,12,0,18,Вечер (18–22),Зима,False,False,True,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,2,3,6,123,input/2022,55.844314,37.424616,,Фабрициуса ул,,,3.0,Асфальтобетонное,
545597227,2022-12-22,2022,12,3,20,Вечер (18–22),Зима,False,False,False,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,0,1,2,4,82,input/2022,55.887202,37.55275,,Дубнинская ул,,,1.0,Асфальтобетонное,
545619227,2022-12-22,2022,12,3,20,Вечер (18–22),Зима,False,False,False,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,3,3,5,71,input/2022,55.859556,37.689693,,Ярославское ш,,,8.0,Асфальтобетонное,
546148227,2022-12-26,2022,12,0,23,Ночь (22–6),Зима,False,True,False,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,0,1,2,10,34,input/2022,55.718373,37.784225,,Рязанский пр-кт,,,2.0,Асфальтобетонное,
546102427,2022-12-26,2022,12,0,15,День (12–18),Зима,False,False,False,1,Столкновение ТС,Столкновение,Ранение,0,3,0,0,2,3,10,125,input/2022,55.666355,37.768378,,Перерва ул,,,4.0,Асфальтобетонное,
546007027,2022-12-26,2022,12,0,2,Ночь (22–6),Зима,False,True,False,1,Столкновение ТС,Столкновение,Ранение,0,2,0,0,2,3,10,117,input/2022,55.676786,37.762284,,Краснодарская ул,,,4.0,Асфальтобетонное,
546107027,2022-12-26,2022,12,0,17,День (12–18),Зима,False,False,True,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,0,1,2,11,10,input/2022,55.644825,37.472681,,Ленинский пр-кт,,,5.0,Асфальтобетонное,
546141827,2022-12-27,2022,12,1,0,Ночь (22–6),Зима,False,True,False,3,Наезд на стоящее ТС,Наезд на ТС,Ранение,0,3,0,0,4,5,1,118,input/2022,55.724446,37.839468,,,Московская кольцевая автомобильная дорога (МКАД) внутренняя сторона,7,5.0,Асфальтобетонное,
546271227,2022-12-27,2022,12,1,18,Вечер (18–22),Зима,False,False,True,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,3,3,1,122,input/2022,55.743878,37.86203,,Суздальская ул,,,4.0,Асфальтобетонное,
546251427,2022-12-27,2022,12,1,17,День (12–18),Зима,False,False,True,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,2,3,2,33,input/2022,55.675933,37.484568,,Коштоянца ул,,,8.0,Асфальтобетонное,
546208227,2022-12-27,2022,12,1,13,День (12–18),Зима,False,False,False,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,2,0,2,1,3,2,83,input/2022,55.665175,37.464806,,Тропаревская ул,,,3.0,Асфальтобетонное,
546273427,2022-12-27,2022,12,1,13,День (12–18),Зима,False,False,False,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,1,1,2,11,72,input/2022,55.686724,37.535691,,Строителей ул,,,4.0,Асфальтобетонное,
546280027,2022-12-27,2022,12,1,21,Вечер (18–22),Зима,False,False,False,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,1,1,2,2,33,input/2022,55.666476,37.511154,,Ленинский пр-кт,,,1.0,Асфальтобетонное,
546352427,2022-12-27,2022,12,1,17,День (12–18),Зима,False,False,True,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,1,1,2,5,93,input/2022,55.8689,37.646767,,Заповедная ул,,,2.0,Асфальтобетонное,
546458627,2022-12-28,2022,12,2,21,Вечер (18–22),Зима,False,False,False,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,0,2,3,1,49,input/2022,55.741867,37.755536,,Аносова ул,Северо-Восточная хорда (СВХ),7,3.0,"Асфальтобетонное, с поверхностной обработкой",
546386027,2022-12-28,2022,12,2,12,День (12–18),Зима,False,False,False,4,Наезд на препятствие,Наезд на препятствие,Ранение,0,1,0,0,1,2,2,83,input/2022,55.672599,37.477198,,,,,2.0,Асфальтобетонное,
546417027,2022-12-28,2022,12,2,15,День (12–18),Зима,False,False,False,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,0,1,2,2,113,input/2022,55.718711,37.460396,,,,,1.0,Асфальтобетонное,
546382427,2022-12-28,2022,12,2,12,День (12–18),Зима,False,False,False,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,2,2,2,127,input/2022,55.718161,37.520263,,Мосфильмовская ул,,,2.0,Асфальтобетонное,
546430227,2022-12-28,2022,12,2,17,День (12–18),Зима,False,False,True,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,0,1,2,4,82,input/2022,55.886414,37.565035,,Керамический проезд,,,2.0,Асфальтобетонное,
546443427,2022-12-28,2022,12,2,19,Вечер (18–22),Зима,False,False,True,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,0,1,2,4,143,input/2022,55.852396,37.545251,,Черепановых проезд,,,2.0,Асфальтобетонное,
546429627,2022-12-28,2022,12,2,17,День (12–18),Зима,False,False,True,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,2,2,4,59,input/2022,55.813358,37.566494,,Тимирязевская ул,,,4.0,Асфальтобетонное,
546298827,2022-12-28,2022,12,2,0,Ночь (22–6),Зима,False,True,False,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,2,3,5,110,input/2022,55.847036,37.612842,,Березовая аллея,Северо-Восточная хорда (СВХ),1,6.0,Асфальтобетонное,
546158627,2022-12-27,2022,12,1,5,Ночь (22–6),Зима,False,True,False,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,2,3,2,127,input/2022,55.711586,37.526454,,Мичуринский пр-кт,,,6.0,Асфальтобетонное,
546201027,2022-12-27,2022,12,1,12,День (12–18),Зима,False,False,False,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,0,1,2,2,127,input/2022,55.703081,37.479601,,Лобачевского ул,,,1.0,Асфальтобетонное,
546302627,2022-12-27,2022,12,1,18,Вечер (18–22),Зима,False,False,True,3,Наезд на стоящее ТС,Наезд на ТС,Ранение,0,1,0,0,2,2,2,127,input/2022,55.685998,37.488087,,Удальцова ул,,,2.0,Асфальтобетонное,
546483627,2022-12-27,2022,12,1,10,Утро (6–12),Зима,False,False,False,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,2,2,4,90,input/2022,55.901737,37.518611,,Вагоноремонтная ул,Московская кольцевая автомобильная дорога (МКАД) внутренняя сторона,80.1,10.0,Асфальтобетонное,
546214427,2022-12-27,2022,12,1,12,День (12–18),Зима,False,False,False,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,0,1,2,4,139,input/2022,55.84285,37.547268,,Лихоборские Бугры ул,,,2.0,Асфальтобетонное,
